id|nct_id|result_group_id|ctgov_group_code|units|scope|count
209293|NCT00471276|1794226|B1|Participants|Overall|83
209294|NCT00471146|1794249|B3|Participants|Overall|630
209295|NCT00471146|1794250|B2|Participants|Overall|316
209296|NCT00471146|1794251|B1|Participants|Overall|314
209297|NCT00471107|1794274|B4|Participants|Overall|38
209298|NCT00471107|1794275|B3|Participants|Overall|12
209299|NCT00471107|1794276|B2|Participants|Overall|14
209300|NCT00471107|1794277|B1|Participants|Overall|12
209301|NCT00471068|1794287|B3|Participants|Overall|46
209302|NCT00471068|1794288|B2|Participants|Overall|25
209303|NCT00471068|1794289|B1|Participants|Overall|21
209304|NCT00470847|1794296|B1|Participants|Overall|35
209305|NCT00470834|1794307|B3|Participants|Overall|127
209306|NCT00470834|1794308|B2|Participants|Overall|62
209307|NCT00470834|1794309|B1|Participants|Overall|65
209308|NCT00470626|1794324|B1|Participants|Overall|129
209309|NCT00470600|1794330|B3|Participants|Overall|185
209310|NCT00470600|1794331|B2|Participants|Overall|99
209311|NCT00470600|1794332|B1|Participants|Overall|86
209312|NCT00470548|1794343|B3|Participants|Overall|49
209313|NCT00470548|1794344|B2|Participants|Overall|37
209314|NCT00470548|1794345|B1|Participants|Overall|12
209315|NCT00470535|1794366|B1|Participants|Overall|18
209316|NCT00470470|1794375|B1|Participants|Overall|30
209317|NCT00470418|1794380|B3|Participants|Overall|10
209318|NCT00470418|1794381|B2|Participants|Overall|3
209319|NCT00470418|1794382|B1|Participants|Overall|7
209320|NCT00470392|1794391|B3|Participants|Overall|9
209321|NCT00470392|1794392|B2|Participants|Overall|2
209322|NCT00470392|1794393|B1|Participants|Overall|7
209323|NCT00470301|1794404|B1|Participants|Overall|60
209324|NCT00470275|1794408|B1|Participants|Overall|10
209325|NCT00470262|1794412|B3|Participants|Overall|27
209326|NCT00470262|1794413|B2|Participants|Overall|12
209327|NCT00470262|1794414|B1|Participants|Overall|15
209328|NCT00470184|1794423|B1|Participants|Overall|36
209329|NCT00470158|1794430|B6|Participants|Overall|1000
209330|NCT00470158|1794431|B5|Participants|Overall|201
209331|NCT00470158|1794432|B4|Participants|Overall|198
209332|NCT00470158|1794433|B3|Participants|Overall|201
209333|NCT00470158|1794434|B2|Participants|Overall|199
209334|NCT00470158|1794435|B1|Participants|Overall|201
209335|NCT00470106|1794451|B5|Participants|Overall|68
209336|NCT00470106|1794452|B4|Participants|Overall|19
209337|NCT00470106|1794453|B3|Participants|Overall|14
209338|NCT00470106|1794454|B2|Participants|Overall|19
209339|NCT00470106|1794455|B1|Participants|Overall|16
209340|NCT00470067|1794472|B1|Participants|Overall|9
209341|NCT00470054|1794476|B1|Participants|Overall|43
209342|NCT00469898|1794484|B1|Participants|Overall|50
209343|NCT00469859|1794491|B3|Participants|Overall|14
209344|NCT00469859|1794492|B2|Participants|Overall|8
209345|NCT00469859|1794493|B1|Participants|Overall|6
209346|NCT00469833|1794502|B1|Participants|Overall|17
209347|NCT00468819|1794512|B4|Participants|Overall|138
209348|NCT00468819|1794513|B3|Participants|Overall|48
209349|NCT00468819|1794514|B2|Participants|Overall|44
209350|NCT00468819|1794515|B1|Participants|Overall|46
209351|NCT00469508|1794595|B3|Participants|Overall|71
209352|NCT00469508|1794596|B2|Participants|Overall|37
209353|NCT00469508|1794597|B1|Participants|Overall|34
209354|NCT00469456|1794610|B3|Participants|Overall|264
209355|NCT00469456|1794611|B2|Participants|Overall|135
209356|NCT00469456|1794612|B1|Participants|Overall|129
209357|NCT00469391|1794621|B3|Participants|Overall|47
209358|NCT00469391|1794622|B2|Participants|Overall|26
209359|NCT00469391|1794623|B1|Participants|Overall|21
209360|NCT00469274|1794630|B3|Participants|Overall|86
209361|NCT00469274|1794631|B2|Participants|Overall|42
209362|NCT00469274|1794632|B1|Participants|Overall|44
209363|NCT00469209|1794639|B4|Participants|Overall|60
209364|NCT00469209|1794640|B3|Participants|Overall|20
209365|NCT00469209|1794641|B2|Participants|Overall|20
209366|NCT00469209|1794642|B1|Participants|Overall|20
209367|NCT00469092|1794652|B3|Participants|Overall|469
209368|NCT00469092|1794653|B2|Participants|Overall|238
209369|NCT00469092|1794654|B1|Participants|Overall|231
209370|NCT00469079|1794671|B4|Participants|Overall|130
209371|NCT00469079|1794672|B3|Participants|Overall|51
209372|NCT00469079|1794673|B2|Participants|Overall|52
209373|NCT00469079|1794674|B1|Participants|Overall|27
209374|NCT00468910|1794693|B3|Participants|Overall|79
209375|NCT00468910|1794694|B2|Participants|Overall|39
209376|NCT00468910|1794695|B1|Participants|Overall|40
209377|NCT00468858|1794712|B4|Participants|Overall|636
209378|NCT00468858|1794713|B3|Participants|Overall|213
209379|NCT00468858|1794714|B2|Participants|Overall|212
209380|NCT00468858|1794715|B1|Participants|Overall|211
209381|NCT00468845|1794835|B4|Participants|Overall|501
209382|NCT00468845|1794836|B3|Participants|Overall|169
209383|NCT00468845|1794837|B2|Participants|Overall|170
209384|NCT00468845|1794838|B1|Participants|Overall|162
209385|NCT00468728|1794974|B3|Participants|Overall|509
209386|NCT00468728|1794975|B2|Participants|Overall|253
209387|NCT00468728|1794976|B1|Participants|Overall|256
209388|NCT00468676|1794987|B3|Participants|Overall|214
209389|NCT00468676|1794988|B2|Participants|Overall|106
209390|NCT00468676|1794989|B1|Participants|Overall|108
209391|NCT00468650|1795007|B1|Participants|Overall|117
209392|NCT00468585|1795051|B5|Participants|Overall|63
209393|NCT00468585|1795052|B4|Participants|Overall|6
209394|NCT00468585|1795053|B3|Participants|Overall|50
209395|NCT00468585|1795054|B2|Participants|Overall|3
209396|NCT00468585|1795055|B1|Participants|Overall|4
209397|NCT00468559|1795068|B3|Participants|Overall|80
209398|NCT00468559|1795069|B2|Participants|Overall|41
209399|NCT00468559|1795070|B1|Participants|Overall|39
209400|NCT00468546|1795098|B3|Participants|Overall|516
209401|NCT00468546|1795099|B2|Participants|Overall|308
209402|NCT00468546|1795100|B1|Participants|Overall|208
209403|NCT00468481|1795129|B3|Participants|Overall|379
209404|NCT00468481|1795130|B2|Participants|Overall|94
209405|NCT00468481|1795131|B1|Participants|Overall|285
209406|NCT00468312|1795230|B3|Participants|Overall|429
209407|NCT00468312|1795231|B2|Participants|Overall|209
209408|NCT00468312|1795232|B1|Participants|Overall|220
209409|NCT00468299|1795247|B3|Participants|Overall|17
209410|NCT00468299|1795248|B2|Participants|Overall|8
209411|NCT00468299|1795249|B1|Participants|Overall|9
209412|NCT00468286|1795258|B3|Participants|Overall|133
209413|NCT00468286|1795259|B2|Participants|Overall|66
209414|NCT00468286|1795260|B1|Participants|Overall|67
209415|NCT00468208|1795283|B1|Participants|Overall|20
209416|NCT00468143|1795291|B1|Participants|Overall|62
209417|NCT00468104|1795306|B1|Participants|Overall|100
209418|NCT00468052|1795322|B3|Participants|Overall|122
209419|NCT00468052|1795323|B2|Participants|Overall|61
209420|NCT00468052|1795324|B1|Participants|Overall|61
209421|NCT00467961|1795343|B1|Participants|Overall|31
209422|NCT00467896|1795347|B1|Participants|Overall|62
209423|NCT00467870|1795367|B7|Participants|Overall|524
209424|NCT00467870|1795368|B6|Participants|Overall|23
209425|NCT00467870|1795369|B5|Participants|Overall|130
209426|NCT00467870|1795370|B4|Participants|Overall|112
209427|NCT00467870|1795371|B3|Participants|Overall|22
209428|NCT00467870|1795372|B2|Participants|Overall|117
209429|NCT00467870|1795373|B1|Participants|Overall|120
209430|NCT00467857|1795419|B3|Participants|Overall|293
209431|NCT00467857|1795420|B2|Participants|Overall|147
209432|NCT00467857|1795421|B1|Participants|Overall|146
209433|NCT00467844|1795454|B4|Participants|Overall|159
209434|NCT00467844|1795455|B3|Participants|Overall|52
209435|NCT00467844|1795456|B2|Participants|Overall|54
209436|NCT00467844|1795457|B1|Participants|Overall|53
209437|NCT00467831|1795470|B1|Participants|Overall|3
209438|NCT00467779|1795474|B16|Participants|Overall|119
209439|NCT00467779|1795475|B15|Participants|Overall|20
209440|NCT00467779|1795476|B14|Participants|Overall|22
209441|NCT00467779|1795477|B13|Participants|Overall|6
209442|NCT00467779|1795478|B12|Participants|Overall|8
209443|NCT00467779|1795479|B11|Participants|Overall|3
209444|NCT00467779|1795480|B10|Participants|Overall|3
209445|NCT00467779|1795481|B9|Participants|Overall|21
209446|NCT00467779|1795482|B8|Participants|Overall|7
209447|NCT00467779|1795483|B7|Participants|Overall|7
209448|NCT00467779|1795484|B6|Participants|Overall|6
209449|NCT00467779|1795485|B5|Participants|Overall|3
209450|NCT00467779|1795486|B4|Participants|Overall|3
209451|NCT00467779|1795487|B3|Participants|Overall|3
209452|NCT00467779|1795488|B2|Participants|Overall|3
209453|NCT00467779|1795489|B1|Participants|Overall|4
209454|NCT00467753|1795675|B3|Participants|Overall|5
209455|NCT00467753|1795676|B2|Participants|Overall|2
209456|NCT00467753|1795677|B1|Participants|Overall|3
209457|NCT00467740|1795684|B6|Participants|Overall|296
209458|NCT00467740|1795685|B5|Participants|Overall|61
209459|NCT00467740|1795686|B4|Participants|Overall|60
209460|NCT00467740|1795687|B3|Participants|Overall|60
209461|NCT00467740|1795688|B2|Participants|Overall|61
209462|NCT00467740|1795689|B1|Participants|Overall|54
209463|NCT00467649|1795880|B3|Participants|Overall|112
209464|NCT00467649|1795881|B2|Participants|Overall|56
209465|NCT00467649|1795882|B1|Participants|Overall|56
209466|NCT00467610|1795927|B1|Participants|Overall|6
209467|NCT00467597|1795934|B5|Participants|Overall|27
209468|NCT00467597|1795935|B4|Participants|Overall|6
209469|NCT00467597|1795936|B3|Participants|Overall|4
209470|NCT00467597|1795937|B2|Participants|Overall|11
209471|NCT00467597|1795938|B1|Participants|Overall|6
209472|NCT00467584|1795949|B4|Participants|Overall|62
209473|NCT00467584|1795950|B3|Participants|Overall|21
209474|NCT00467584|1795951|B2|Participants|Overall|20
209475|NCT00467584|1795952|B1|Participants|Overall|21
209476|NCT00467558|1795962|B3|Participants|Overall|7
209477|NCT00467558|1795963|B2|Participants|Overall|3
209478|NCT00467558|1795964|B1|Participants|Overall|4
209479|NCT00467519|1795973|B3|Participants|Overall|1042
209480|NCT00467519|1795974|B2|Participants|Overall|511
209481|NCT00467519|1795975|B1|Participants|Overall|531
209482|NCT00467389|1795992|B1|Participants|Overall|12
209483|NCT00467363|1796003|B3|Participants|Overall|1228
209484|NCT00467363|1796004|B2|Participants|Overall|613
209485|NCT00467363|1796005|B1|Participants|Overall|615
209486|NCT00467285|1796040|B3|Participants|Overall|96
209487|NCT00467285|1796041|B2|Participants|Overall|64
209488|NCT00467285|1796042|B1|Participants|Overall|32
209489|NCT00467259|1796061|B3|Participants|Overall|1271
209490|NCT00467259|1796062|B2|Participants|Overall|1020
209491|NCT00467259|1796063|B1|Participants|Overall|251
209492|NCT00467077|1796074|B1|Participants|Overall|21
209493|NCT00467051|1796081|B1|Participants|Overall|20
209494|NCT00467038|1796085|B3|Participants|Overall|22
209495|NCT00467038|1796086|B2|Participants|Overall|11
209496|NCT00467038|1796087|B1|Participants|Overall|11
209497|NCT00466947|1796096|B3|Participants|Overall|23597
209498|NCT00466947|1796097|B2|Participants|Overall|11799
209499|NCT00466947|1796098|B1|Participants|Overall|11798
209500|NCT00466882|1796221|B1|Participants|Overall|3
209501|NCT00466817|1796225|B3|Participants|Overall|96
209502|NCT00466817|1796226|B2|Participants|Overall|47
209503|NCT00466817|1796227|B1|Participants|Overall|49
209504|NCT00466687|1796281|B1|Participants|Overall|34
209505|NCT00465647|1796288|B5|Participants|Overall|116
209506|NCT00465647|1796289|B4|Participants|Overall|25
209507|NCT00465647|1796290|B3|Participants|Overall|29
209508|NCT00465647|1796291|B2|Participants|Overall|23
209509|NCT00465647|1796292|B1|Participants|Overall|39
209510|NCT00464542|1796318|B1|Participants|Overall|12
209511|NCT00466505|1796323|B1|Participants|Overall|17
209512|NCT00466323|1796335|B3|Participants|Overall|232
209513|NCT00466323|1796336|B2|Participants|Overall|115
209514|NCT00466323|1796337|B1|Participants|Overall|117
209515|NCT00466310|1796350|B4|Participants|Overall|71
209516|NCT00466310|1796351|B3|Participants|Overall|31
209517|NCT00466310|1796352|B2|Participants|Overall|20
209518|NCT00466310|1796353|B1|Participants|Overall|20
209519|NCT00466206|1796363|B1|Participants|Overall|10
209520|NCT00466193|1796371|B3|Participants|Overall|295
209521|NCT00466193|1796372|B2|Participants|Overall|145
209522|NCT00466193|1796373|B1|Participants|Overall|150
209523|NCT00466167|1796398|B4|Participants|Overall|517
209524|NCT00466167|1796399|B3|Participants|Overall|178
209525|NCT00466167|1796400|B2|Participants|Overall|175
209526|NCT00466167|1796401|B1|Participants|Overall|164
209527|NCT00465998|1796459|B1|Participants|Overall|275
209528|NCT00465985|1796464|B1|Participants|Overall|35
209529|NCT00465972|1796486|B3|Participants|Overall|41
209530|NCT00465972|1796487|B2|Participants|Overall|23
209531|NCT00465972|1796488|B1|Participants|Overall|18
209532|NCT00465894|1796497|B3|Participants|Overall|58
209533|NCT00465894|1796498|B2|Participants|Overall|28
209534|NCT00465894|1796499|B1|Participants|Overall|30
209535|NCT00465816|1796506|B4|Participants|Overall|611
209536|NCT00465816|1796507|B3|Participants|Overall|122
209537|NCT00465816|1796508|B2|Participants|Overall|122
209538|NCT00465816|1796509|B1|Participants|Overall|367
209539|NCT00465738|1796591|B3|Participants|Overall|192
209540|NCT00465738|1796592|B2|Participants|Overall|95
209541|NCT00465738|1796593|B1|Participants|Overall|97
209542|NCT00465569|1796684|B3|Participants|Overall|20
209543|NCT00465569|1796685|B2|Participants|Overall|7
209544|NCT00465569|1796686|B1|Participants|Overall|13
209545|NCT00465530|1796697|B3|Participants|Overall|40
209546|NCT00465530|1796698|B2|Participants|Overall|19
209547|NCT00465530|1796699|B1|Participants|Overall|21
209548|NCT00465361|1796710|B1|Participants|Overall|7
209549|NCT00465179|1796714|B1|Participants|Overall|57
209550|NCT00465101|1796720|B1|Participants|Overall|150
209551|NCT00465088|1796753|B3|Participants|Overall|193
209552|NCT00465088|1796754|B2|Participants|Overall|79
209553|NCT00465088|1796755|B1|Participants|Overall|114
209554|NCT00464945|1796788|B3|Participants|Overall|269
209555|NCT00464945|1796789|B2|Participants|Overall|134
209556|NCT00464945|1796790|B1|Participants|Overall|135
209557|NCT00464737|1796819|B4|Participants|Overall|229
209558|NCT00464737|1796820|B3|Participants|Overall|74
209559|NCT00464737|1796821|B2|Participants|Overall|73
209560|NCT00464737|1796822|B1|Participants|Overall|82
209561|NCT00464711|1796871|B1|Participants|Overall|40
209562|NCT00464698|1796875|B1|Participants|Overall|20
209563|NCT00464685|1796885|B3|Participants|Overall|253
209564|NCT00464685|1796886|B2|Participants|Overall|127
209565|NCT00464685|1796887|B1|Participants|Overall|126
209566|NCT00464672|1796902|B3|Participants|Overall|1893
209567|NCT00464672|1796903|B2|Participants|Overall|631
209568|NCT00464672|1796904|B1|Participants|Overall|1262
209569|NCT00464646|1796979|B3|Participants|Overall|105
209570|NCT00464646|1796980|B2|Participants|Overall|29
209571|NCT00464646|1796981|B1|Participants|Overall|76
209572|NCT00464490|1796988|B3|Participants|Overall|20
209573|NCT00464490|1796989|B2|Participants|Overall|10
209574|NCT00464490|1796990|B1|Participants|Overall|10
209575|NCT00464464|1796997|B3|Participants|Overall|80
209576|NCT00464464|1796998|B2|Participants|Overall|39
209577|NCT00464464|1796999|B1|Participants|Overall|41
209578|NCT00464438|1797012|B3|Participants|Overall|171
209579|NCT00464438|1797013|B2|Participants|Overall|86
209580|NCT00464438|1797014|B1|Participants|Overall|85
209581|NCT00464334|1797027|B12|Participants|Overall|86
209582|NCT00464334|1797028|B11|Participants|Overall|8
209583|NCT00464334|1797029|B10|Participants|Overall|5
209584|NCT00464334|1797030|B9|Participants|Overall|8
209585|NCT00464334|1797031|B8|Participants|Overall|8
209586|NCT00464334|1797032|B7|Participants|Overall|9
209587|NCT00464334|1797033|B6|Participants|Overall|7
209588|NCT00464334|1797034|B5|Participants|Overall|7
209589|NCT00464334|1797035|B4|Participants|Overall|8
209590|NCT00464334|1797036|B3|Participants|Overall|8
209591|NCT00464334|1797037|B2|Participants|Overall|13
209592|NCT00464334|1797038|B1|Participants|Overall|5
209593|NCT00464308|1797105|B4|Participants|Overall|1392
209594|NCT00464308|1797106|B3|Participants|Overall|459
209595|NCT00464308|1797107|B2|Participants|Overall|469
209596|NCT00464308|1797108|B1|Participants|Overall|464
209597|NCT00464269|1797136|B5|Participants|Overall|400
209598|NCT00464269|1797137|B4|Participants|Overall|102
209599|NCT00464269|1797138|B3|Participants|Overall|100
209600|NCT00464269|1797139|B2|Participants|Overall|99
209601|NCT00464269|1797140|B1|Participants|Overall|99
209602|NCT00464204|1797241|B3|Participants|Overall|196
209603|NCT00464204|1797242|B2|Participants|Overall|96
209604|NCT00464204|1797243|B1|Participants|Overall|100
209605|NCT00464087|1797278|B4|Participants|Overall|129
209606|NCT00464087|1797279|B3|Participants|Overall|29
209607|NCT00464087|1797280|B2|Participants|Overall|51
209608|NCT00464087|1797281|B1|Participants|Overall|49
209609|NCT00463866|1797299|B3|Participants|Overall|8053
209610|NCT00463866|1797300|B2|Participants|Overall|4045
209611|NCT00463866|1797301|B1|Participants|Overall|4008
209612|NCT00463840|1797322|B1|Participants|Overall|24
209613|NCT00463801|1797326|B1|Participants|Overall|52
209614|NCT00463788|1797330|B3|Participants|Overall|173
209615|NCT00463788|1797331|B2|Participants|Overall|58
209616|NCT00463788|1797332|B1|Participants|Overall|115
209617|NCT00463606|1797348|B4|Participants|Overall|758
209618|NCT00463606|1797349|B3|Participants|Overall|251
209619|NCT00463606|1797350|B2|Participants|Overall|254
209620|NCT00463606|1797351|B1|Participants|Overall|253
209621|NCT00463580|1797376|B3|Participants|Overall|60
209622|NCT00463580|1797377|B2|Participants|Overall|30
209623|NCT00463580|1797378|B1|Participants|Overall|30
209624|NCT00463567|1797387|B8|Participants|Overall|2036
209625|NCT00463567|1797388|B7|Participants|Overall|122
209626|NCT00463567|1797389|B6|Participants|Overall|122
209627|NCT00463567|1797390|B5|Participants|Overall|127
209628|NCT00463567|1797391|B4|Participants|Overall|418
209629|NCT00463567|1797392|B3|Participants|Overall|415
209630|NCT00463567|1797393|B2|Participants|Overall|416
209631|NCT00463567|1797394|B1|Participants|Overall|416
209632|NCT00463437|1797431|B5|Participants|Overall|1437
209633|NCT00463437|1797432|B4|Participants|Overall|357
209634|NCT00463437|1797433|B3|Participants|Overall|358
209635|NCT00463437|1797434|B2|Participants|Overall|363
209636|NCT00463437|1797435|B1|Participants|Overall|359
209637|NCT00463385|1797500|B5|Participants|Overall|88
209638|NCT00463385|1797501|B4|Participants|Overall|22
209639|NCT00463385|1797502|B3|Participants|Overall|22
209640|NCT00463385|1797503|B2|Participants|Overall|22
209641|NCT00463385|1797504|B1|Participants|Overall|22
209642|NCT00463346|1797557|B3|Participants|Overall|23
209643|NCT00463346|1797558|B2|Participants|Overall|11
209644|NCT00463346|1797559|B1|Participants|Overall|12
209645|NCT00463229|1797568|B3|Participants|Overall|101
209646|NCT00463229|1797569|B2|Participants|Overall|49
209647|NCT00463229|1797570|B1|Participants|Overall|52
209648|NCT00463047|1797577|B1|Participants|Overall|323
209649|NCT00462982|1797663|B1|Participants|Overall|8
209650|NCT00462943|1797667|B4|Participants|Overall|100
209651|NCT00462943|1797668|B3|Participants|Overall|23
209652|NCT00462943|1797669|B2|Participants|Overall|31
209653|NCT00462943|1797670|B1|Participants|Overall|46
209654|NCT00462917|1797739|B5|Participants|Overall|257
209655|NCT00462917|1797740|B4|Participants|Overall|68
209656|NCT00462917|1797741|B3|Participants|Overall|55
209657|NCT00462917|1797742|B2|Participants|Overall|70
209658|NCT00462917|1797743|B1|Participants|Overall|64
209659|NCT00462865|1797764|B1|Participants|Overall|17
209660|NCT00462839|1797768|B3|Participants|Overall|106
209661|NCT00462839|1797769|B2|Participants|Overall|53
209662|NCT00462839|1797770|B1|Participants|Overall|53
209663|NCT00462826|1797783|B1|Participants|Overall|44
209664|NCT00462748|1797787|B4|Participants|Overall|786
209665|NCT00462748|1797788|B3|Participants|Overall|262
209666|NCT00462748|1797789|B2|Participants|Overall|263
209667|NCT00462748|1797790|B1|Participants|Overall|261
209668|NCT00462722|1797800|B4|Participants|Overall|130
209669|NCT00462722|1797801|B3|Participants|Overall|42
209670|NCT00462722|1797802|B2|Participants|Overall|51
209671|NCT00462722|1797803|B1|Participants|Overall|37
209672|NCT00462709|1797837|B1|Participants|Overall|146
209673|NCT00462670|1797844|B3|Participants|Overall|110
209674|NCT00462670|1797845|B2|Participants|Overall|53
209675|NCT00462670|1797846|B1|Participants|Overall|57
209676|NCT00462644|1797855|B3|Participants|Overall|30
209677|NCT00462644|1797856|B2|Participants|Overall|12
209678|NCT00462644|1797857|B1|Participants|Overall|18
209679|NCT00462605|1797876|B1|Participants|Overall|24
209680|NCT00462501|1797884|B1|Participants|Overall|35
209681|NCT00462462|1797888|B3|Participants|Overall|31
209682|NCT00462462|1797889|B2|Participants|Overall|14
209683|NCT00462462|1797890|B1|Participants|Overall|17
209684|NCT00462449|1797899|B3|Participants|Overall|23
209685|NCT00462449|1797900|B2|Participants|Overall|10
209686|NCT00462449|1797901|B1|Participants|Overall|13
209687|NCT00462423|1797912|B1|Participants|Overall|50
209688|NCT00462384|1797919|B1|Participants|Overall|39
209689|NCT00462345|1797927|B1|Participants|Overall|40
209690|NCT00462332|1797949|B3|Participants|Overall|86
209691|NCT00462332|1797950|B2|Participants|Overall|41
209692|NCT00462332|1797951|B1|Participants|Overall|45
209693|NCT00462306|1797960|B3|Participants|Overall|4577
209694|NCT00462306|1797961|B2|Participants|Overall|503
209695|NCT00462306|1797962|B1|Participants|Overall|4074
209696|NCT00462280|1797971|B5|Participants|Overall|80
209697|NCT00462280|1797972|B4|Participants|Overall|7
209698|NCT00462280|1797973|B3|Participants|Overall|7
209699|NCT00462280|1797974|B2|Participants|Overall|32
209700|NCT00462280|1797975|B1|Participants|Overall|34
209701|NCT00462228|1798038|B1|Participants|Overall|11
209702|NCT00462072|1798059|B4|Participants|Overall|31
209703|NCT00462072|1798060|B3|Participants|Overall|10
209704|NCT00462072|1798061|B2|Participants|Overall|12
209705|NCT00462072|1798062|B1|Participants|Overall|9
209706|NCT00462020|1798078|B3|Participants|Overall|102
209707|NCT00462020|1798079|B2|Participants|Overall|50
209708|NCT00462020|1798080|B1|Participants|Overall|52
209709|NCT00461981|1798087|B3|Participants|Overall|101
209710|NCT00461981|1798088|B2|Participants|Overall|51
209711|NCT00461981|1798089|B1|Participants|Overall|50
209712|NCT00461851|1798200|B1|Participants|Overall|17
209713|NCT00461786|1798204|B1|Participants|Overall|48
209714|NCT00461734|1798212|B3|Participants|Overall|240
209715|NCT00461734|1798213|B2|Participants|Overall|120
209716|NCT00461734|1798214|B1|Participants|Overall|120
209717|NCT00461708|1798247|B3|Participants|Overall|153
209718|NCT00461708|1798248|B2|Participants|Overall|38
209719|NCT00461708|1798249|B1|Participants|Overall|115
209720|NCT00461682|1798276|B1|Participants|Overall|1
209721|NCT00461630|1798302|B3|Participants|Overall|25673
209722|NCT00461630|1798303|B2|Participants|Overall|12835
209723|NCT00461630|1798304|B1|Participants|Overall|12838
209724|NCT00461513|1798319|B3|Participants|Overall|384
209725|NCT00461513|1798320|B2|Participants|Overall|197
209726|NCT00461513|1798321|B1|Participants|Overall|187
209727|NCT00461500|1798328|B3|Participants|Overall|77
209728|NCT00461500|1798329|B2|Participants|Overall|43
209729|NCT00461500|1798330|B1|Participants|Overall|34
209730|NCT00461331|1798361|B1|Participants|Overall|20
209731|NCT00461305|1798372|B3|Participants|Overall|414
209732|NCT00461305|1798373|B2|Participants|Overall|65
209733|NCT00461305|1798374|B1|Participants|Overall|349
209734|NCT00461292|1798435|B4|Participants|Overall|275
209735|NCT00461292|1798436|B3|Participants|Overall|92
209736|NCT00461292|1798437|B2|Participants|Overall|92
209737|NCT00461292|1798438|B1|Participants|Overall|91
209738|NCT00461253|1798457|B3|Participants|Overall|25565
209739|NCT00461253|1798458|B2|Participants|Overall|20452
209740|NCT00461253|1798459|B1|Participants|Overall|5113
209741|NCT00461175|1798466|B3|Participants|Overall|61448
209742|NCT00461175|1798467|B2|Participants|Overall|18370
209743|NCT00461175|1798468|B1|Participants|Overall|43078
209744|NCT00461123|1798477|B3|Participants|Overall|50
209745|NCT00461123|1798478|B2|Participants|Overall|25
209746|NCT00461123|1798479|B1|Participants|Overall|25
209747|NCT00461097|1798494|B3|Participants|Overall|55
209748|NCT00461097|1798495|B2|Participants|Overall|15
209749|NCT00461097|1798496|B1|Participants|Overall|40
209750|NCT00461032|1798513|B3|Participants|Overall|1162
209751|NCT00461032|1798514|B2|Participants|Overall|580
209752|NCT00461032|1798515|B1|Participants|Overall|582
209753|NCT00460993|1798528|B3|Participants|Overall|31
209754|NCT00460993|1798529|B2|Participants|Overall|17
209755|NCT00460993|1798530|B1|Participants|Overall|14
209756|NCT00460811|1798537|B6|Participants|Overall|420
209757|NCT00460811|1798538|B5|Participants|Overall|85
209758|NCT00460811|1798539|B4|Participants|Overall|89
209759|NCT00460811|1798540|B3|Participants|Overall|85
209760|NCT00460811|1798541|B2|Participants|Overall|82
209761|NCT00460811|1798542|B1|Participants|Overall|79
209762|NCT00460798|1798588|B1|Participants|Overall|418
209763|NCT00460746|1798596|B1|Participants|Overall|10
209764|NCT00460655|1798609|B3|Participants|Overall|120
209765|NCT00460655|1798610|B2|Participants|Overall|62
209766|NCT00460655|1798611|B1|Participants|Overall|58
209767|NCT00460603|1798646|B13|Participants|Overall|187
209768|NCT00460603|1798647|B12|Participants|Overall|41
209769|NCT00460603|1798648|B11|Participants|Overall|43
209770|NCT00460603|1798649|B10|Participants|Overall|42
209771|NCT00460603|1798650|B9|Participants|Overall|18
209772|NCT00460603|1798651|B8|Participants|Overall|3
209773|NCT00460603|1798652|B7|Participants|Overall|6
209774|NCT00460603|1798653|B6|Participants|Overall|4
209775|NCT00460603|1798654|B5|Participants|Overall|6
209776|NCT00460603|1798655|B4|Participants|Overall|8
209777|NCT00460603|1798656|B3|Participants|Overall|4
209778|NCT00460603|1798657|B2|Participants|Overall|6
209779|NCT00460603|1798658|B1|Participants|Overall|6
209780|NCT00460577|1798761|B3|Participants|Overall|60
209781|NCT00460577|1798762|B2|Participants|Overall|30
209782|NCT00460577|1798763|B1|Participants|Overall|30
209783|NCT00460564|1798778|B5|Participants|Overall|109
209784|NCT00460564|1798779|B4|Participants|Overall|11
209785|NCT00460564|1798780|B3|Participants|Overall|21
209786|NCT00460564|1798781|B2|Participants|Overall|26
209787|NCT00460564|1798782|B1|Participants|Overall|51
209788|NCT00460551|1798883|B1|Participants|Overall|13
209789|NCT00460525|1798888|B3|Participants|Overall|400
209790|NCT00460525|1798889|B2|Participants|Overall|199
209791|NCT00460525|1798890|B1|Participants|Overall|201
209792|NCT00460421|1798931|B4|Participants|Overall|27
209793|NCT00460421|1798932|B3|Participants|Overall|9
209794|NCT00460421|1798933|B2|Participants|Overall|9
209795|NCT00460421|1798934|B1|Participants|Overall|9
209796|NCT00460408|1798980|B5|Participants|Overall|501
209797|NCT00460408|1798981|B4|Participants|Overall|7
209798|NCT00460408|1798982|B3|Participants|Overall|75
209799|NCT00460408|1798983|B2|Participants|Overall|16
209800|NCT00460408|1798984|B1|Participants|Overall|403
209801|NCT00460265|1799022|B3|Participants|Overall|657
209802|NCT00460265|1799023|B2|Participants|Overall|330
209803|NCT00460265|1799024|B1|Participants|Overall|327
209804|NCT00460239|1799041|B1|Participants|Overall|12
209805|NCT00460109|1799118|B1|Participants|Overall|23
209806|NCT00460031|1799126|B1|Participants|Overall|34
209807|NCT00459979|1799134|B1|Participants|Overall|30
209808|NCT00459953|1799144|B3|Participants|Overall|141
